,지역,구,제목,사업체명,교육업체,사업유형,계획인원,참여인원,기간,접수여부
634,경상남도,양산시,"문화,예술(예술단체지원) 일반형 2명", 사단법인 아트스페이스나무,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,2,0,2025-03-04 ~ 2025-12-31,접수중
635,경상남도,양산시,도소매(태양전지) 일반형 1명, (주)이지솔라,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,1,0,2025-03-28 ~ 2025-12-31,접수중
636,경상남도,창원시 성산구,- 참여기업 주요 업종 : 음식점업(한식) - 참여기업 상시 근로자수 : 30명 - 수습기간 완료 후 계속 고용, 쿠우쿠우 창원점,인지어스유한회사 김해지사,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
637,부산광역시,강서구,제조업(자동차 차체 부품) 일반형 10명, 정아정밀(주)강서공장,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-02-26 ~ 2025-12-31,접수중
638,부산광역시,북구,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)지앤이환경,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-04-09 ~ 2025-12-31,접수중
639,부산광역시,북구,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)바른선푸드,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-12 ~ 2025-12-31,접수중
640,경상남도,밀양시,상상Cafe북&브루, 밀양시니어클럽,밀양시니어클럽,공동체사업단,13,0,2025-03-17 ~ 2025-04-30,접수중
641,경상남도,진주시,60세 이상자에게 일할 기회를 제공 인턴십 후 신규채용, 한일복지용구판매센터,진주노인일자리창출지원센터,현장실습훈련 지원,5,0,2025-04-14 ~ 2025-04-15,접수중
642,충청남도,공주시,청춘초밥, 공주시니어클럽(민간),공주시니어클럽(민간),공동체사업단,20,0,2025-03-20 ~ 2025-04-27,접수중
643,대전광역시,대덕구,60세 이상 시니어 채용 대형버스 운전직 채용, (주)금남관광,건양대학교(민간),현장실습훈련 지원,20,0,2025-01-24 ~ 2025-12-31,접수중
644,대전광역시,유성구,60세 이상 시니어 채용 병동 입원환자에 대한 간호인력 제공, (의)밝은마음의료재단 대전광역시립제1노인전문병원,건양대학교(민간),현장실습훈련 지원,5,0,2025-01-24 ~ 2025-12-31,접수중
645,충청남도,논산시,60세 이상 시니어 채용 농업관리(육묘), 주식회사 성동 영농회사법인,건양대학교(민간),현장실습훈련 지원,2,0,2025-01-31 ~ 2025-12-31,접수중
646,충청남도,서산시,"운수업 오리엔테이션(1시간),안전교육(1시간),근로", 신흥택시(주),대한노인회 충남 당진시지회,현장실습훈련 지원,10,0,2025-02-01 ~ 2025-04-30,접수중
647,경기도,김포시,석유화학관련제품 및 건설자재 생산 시니어인턴십 3개월 운영후 신규고용, 대한폴리텍(주) 제1공장,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
648,경기도,양주시,노인요양시설 시니어인턴십 3개월 운영후 신규고용, 온누리요양원,(주)지이라인,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-11-30,접수중
649,경기도,용인시,요양등급수급자 케어 시니어인턴십 3개월 운영후 신규고용, 상현노인전문요양원,(주)지이라인,현장실습훈련 지원,4,0,2025-04-14 ~ 2025-12-31,접수중
650,서울특별시,강동구,어르신돌봄 시니어인턴십 3개월 운영후 신규고용, 시니어학교강동천호주간보호센터,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
651,서울특별시,구로구,노인복지 시니어인턴십 3개월 운영후 신규고용, 보라매요양원,(주)지이라인,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-11-30,접수중
652,서울특별시,금천구,지형정보시스템 소프트웨어 개발 외 시니어인턴십 3개월 운영후 신규고용, 주식회사 인사이트지오그룹,(주)지이라인,현장실습훈련 지원,10,0,2025-02-06 ~ 2025-11-30,접수중
653,세종특별자치시,세종시,운수업 시니어인턴십 3개월 운영후 신규고용, 주식회사 영진관광,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
654,전라북도,익산시,장기요양 시니어인턴십 3개월 운영후 신규고용, 은빛주간보호센터,(주)지이라인,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-11-30,접수중
655,충청남도,당진시,"건설업, 제조업, 도소매업 시니어인턴십 3개월 운영후 신규고용", 주식회사 타스,(주)지이라인,현장실습훈련 지원,1,0,2025-01-10 ~ 2025-11-30,접수중
656,충청남도,보령시,건설업 제조업 시니어인턴십 3개월 운영후 신규고용, (주)금강중공업,(주)지이라인,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-11-30,접수중
657,충청남도,보령시,노인복지 시니어인턴십 3개월 운영후 신규고용, 사회복지법인효드림데이케어센터,(주)지이라인,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-11-30,접수중
658,충청남도,보령시,산업용 세탁 시니어인턴십 3개월 운영후 신규고용, 대성산업,(주)지이라인,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-11-30,접수중
659,충청남도,보령시,건설업 시니어인턴십 3개월 운영후 신규고용, 주식회사 인강,(주)지이라인,현장실습훈련 지원,1,0,2025-01-01 ~ 2025-11-30,접수중
660,충청남도,부여군,장례사업 시니어인턴십 3개월 운영후 신규고용, 사비장례문화원,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
661,충청남도,부여군,제조업 시니어인턴십 3개월 운영후 신규고용, 하나그린(주),(주)지이라인,현장실습훈련 지원,3,0,2025-02-13 ~ 2025-11-30,접수중
662,충청남도,부여군,산업용 세탁 시니어인턴십 3개월 운영후 신규고용, 대성세탁,(주)지이라인,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-11-30,접수중
663,충청남도,부여군,노인돌봄서비스 시니어인턴십 3개월 운영후 신규고용, 부여정원주야간보호센터,(주)지이라인,현장실습훈련 지원,4,0,2025-01-01 ~ 2025-11-30,접수중
664,충청남도,부여군,제조업 시니어인턴십 3개월 운영후 신규고용, (주)고속전력,(주)지이라인,현장실습훈련 지원,3,0,2025-02-17 ~ 2025-11-30,접수중
665,충청남도,부여군,조림용 묘목생산 시니어인턴십 3개월 운영후 신규고용, 영림농원,(주)지이라인,현장실습훈련 지원,30,0,2025-02-27 ~ 2025-12-31,접수중
666,충청남도,부여군,단열재생산 및 원료 생산 시니어인턴십 3개월 운영후 신규고용, 대한폴리텍(주),(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
667,충청남도,부여군,노인요양 시니어인턴십 3개월 운영후 신규고용, 부여정원요양원,(주)지이라인,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-11-30,접수중
668,충청남도,부여군,임업용 종묘생산 시니어인턴십 3개월 운영후 신규고용, 농업회사법인 영림묘목원 주식회사,(주)지이라인,현장실습훈련 지원,10,0,2025-02-27 ~ 2025-12-31,접수중
669,충청남도,부여군,제조업 시니어인턴십 3개월 운영후 신규고용, 주식회사 두손,(주)지이라인,현장실습훈련 지원,3,0,2025-02-17 ~ 2025-11-30,접수중
670,충청남도,부여군,배전반 및 전기 자동제어반 제조 시니어인턴십 3개월 운영후 신규고용, (주)뉴제일이엘이씨,(주)지이라인,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-11-30,접수중
671,충청남도,부여군,제조업 시니어인턴십 3개월 운영후 신규고용, 주식회사 연합전건,(주)지이라인,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-11-30,접수중
672,충청남도,서천군,"제조업(볶음참깨, 유지류 등 제조) 시니어인턴십 3개월 운영후 신규고용", (주)청화농산,(주)지이라인,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-11-30,접수중
673,충청남도,천안시,제조업(페인트) 시니어인턴십 3개월 운영후 신규고용, 피앤씨텍 주식회사,(주)지이라인,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-11-30,접수중
674,충청남도,천안시,운수업 시니어인턴십 3개월 운영후 신규고용, 뉴영진관광협동조합,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
675,충청남도,홍성군,소프트웨어개발 및 지도제작 시니어인턴십 3개월 운영후 신규고용, 주식회사우리강산시스템,(주)지이라인,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-11-30,접수중
676,충청남도,홍성군,노인요양시설 시니어인턴십 3개월 운영후 신규고용, (의)디와이의료재단 홍성요양병원,(주)지이라인,현장실습훈련 지원,10,0,2025-03-13 ~ 2025-11-30,접수중
677,충청남도,홍성군,레미콘 제조업 시니어인턴십 3개월 운영후 신규고용, 금당레미콘 주식회사,(주)지이라인,현장실습훈련 지원,2,0,2025-02-12 ~ 2025-11-30,접수중
678,충청남도,홍성군,노인장기요양기관 시니어인턴십 3개월 운영후 신규고용, 결성요양원,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
679,충청남도,홍성군,제조업 시니어인턴십 3개월 운영후 신규고용, (주)솔뫼에프엔씨,(주)지이라인,현장실습훈련 지원,5,0,2025-02-03 ~ 2025-11-30,접수중
680,충청남도,홍성군,산업용 세탁 시니어인턴십 3개월 운영후 신규고용, 대성크린,(주)지이라인,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-11-30,접수중
681,충청남도,홍성군,제조업 시니어인턴십 3개월 운영후 신규고용, 농업회사법인홍성풀무주식회사,(주)지이라인,현장실습훈련 지원,5,0,2025-02-21 ~ 2025-11-30,접수중
682,충청남도,홍성군,노인요양서비스 시니어인턴십 3개월 운영후 신규고용, 굿모닝요양원,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
683,충청남도,홍성군,식육포장처리업 시니어인턴십 3개월 운영후 신규고용, 고운주식회사,(주)지이라인,현장실습훈련 지원,10,0,2025-01-01 ~ 2025-11-30,접수중
684,충청북도,진천군,건축자재제조 시니어인턴십 3개월 운영후 신규고용, (주)케미콘,(주)지이라인,현장실습훈련 지원,2,0,2025-01-01 ~ 2025-11-30,접수중
685,충청북도,청주시,노인장기요양 시니어인턴십 3개월 운영후 신규고용, 행복오창주간보호센터,(주)지이라인,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-11-30,접수중
686,충청남도,아산시,아이돌봄지원 시범사업, 아산시니어클럽,아산시니어클럽,노인역량활용사업,125,1,2025-02-01 ~ 2025-05-31,접수중
687,강원도,원주시,- 전문과학 및 기술서비스업 - 시니어인턴십 3개월 운영 후 신규고용, (주)종합건축사사무소이서건축,시니어잡네트워크센터(민간),현장실습훈련 지원,2,0,2025-03-10 ~ 2025-06-30,접수중
688,강원도,횡성군,- 건축 설계 및 관련 서비스업(건축사) - 시니어인턴십 3개월 운영 후 신규고용 - 참여자 계속고용 예정, 주식회사 제이에스엔지니어링 건축사사무소,시니어잡네트워크센터(민간),현장실습훈련 지원,6,0,2025-03-31 ~ 2025-07-31,접수중
689,경기도,고양시 일산동구,"- 노인복지시설 - 요양원 - 오리엔테이션교육, 시니어인턴십 사업 안내 자체 실시 - 시니어인턴십 3개월 운영 후 계속고용예정", 노블케어요양원,시니어잡네트워크센터(민간),현장실습훈련 지원,2,0,2025-01-01 ~ 2025-06-30,접수중
690,경기도,광주시,"- 음식점업 - 한식 - 오리엔테이션교육, 시니어인턴십 사업 안내 자체 실시 - 시니어인턴십 3개월 운영 후 계속고용예정", 태전식품,시니어잡네트워크센터(민간),현장실습훈련 지원,2,0,2025-01-01 ~ 2025-06-30,접수중
691,경기도,광주시,- 노인요양시설 - 요양원 - 시니어인턴십 3개월 운영 후 신규고용, 광주웰케어노인요양원,시니어잡네트워크센터(민간),현장실습훈련 지원,6,0,2025-03-19 ~ 2025-07-31,접수중
692,경기도,군포시,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용, 산본해피요양원,시니어잡네트워크센터(민간),현장실습훈련 지원,6,0,2025-01-07 ~ 2025-10-31,접수중
693,경기도,남양주시,시니어인턴(3개월) 단기근로자로 채용 후 계속고용 시니어인턴(3개월) 단기근로자로 채용 후 계속고용, 성모요양원,제이엠커리어 천안지사,현장실습훈련 지원,4,0,2025-04-04 ~ 2025-04-18,접수중
694,경기도,성남시 분당구,- 노인요양시설 - 요양원 시니어인턴십 3개월 운영 후 신규고용, 더힐링주간보호센터,시니어잡네트워크센터(민간),현장실습훈련 지원,3,0,2025-01-02 ~ 2025-09-30,접수중
695,경기도,성남시 수정구,"- 서비스업 - 건물종합관리 외 - 오리엔테이션교육, 시니어인턴십 사업 안내 자체 실시 - 시니어인턴십 3개월 운영 후 계속고용예정", 지앤티자산관리(주),시니어잡네트워크센터(민간),현장실습훈련 지원,20,0,2025-01-14 ~ 2025-06-30,접수중
696,경기도,성남시 중원구,- 노인요양시설 - 요양원 - 시니어인턴십 3개월 운영 후 신규고용, 노블레스요양원,시니어잡네트워크센터(민간),현장실습훈련 지원,5,0,2025-01-15 ~ 2025-09-30,접수중
697,경기도,시흥시,시니어인턴(3개월) 단기근로자로 채용 후 계속고용 시니어인턴(3개월) 단기근로자로 채용 후 계속고용, 포동주유소,제이엠커리어 천안지사,현장실습훈련 지원,1,0,2025-04-02 ~ 2025-04-16,접수중
698,경기도,시흥시,시니어인턴(3개월) 단기근로자로 채용 후 계속고용 시니어인턴(3개월) 단기근로자로 채용 후 계속고용, 노블스위밍랩 by 키즈라이프,제이엠커리어 천안지사,현장실습훈련 지원,1,0,2025-04-03 ~ 2025-04-17,접수중
699,경기도,시흥시,시니어인턴(3개월) 단기근로자로 채용 후 계속고용 시니어인턴(3개월) 단기근로자로 채용 후 계속고용, 오이도철강단지 관리운영위원회,제이엠커리어 천안지사,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-04-15,접수중
700,경기도,안산시 단원구,"- 노인복지시설 - 요양원 - 오리엔테이션교육, 시니어인턴십 사업 안내 자체 실시 - 시니어인턴십 3개월 운영 후 계속고용예정", 의료법인 효송의료재단 서안산노인전문병원,시니어잡네트워크센터(민간),현장실습훈련 지원,7,0,2025-02-26 ~ 2025-06-30,접수중
